char;time_ingame;time_rw;pos;vehicle;subtitles_text;speaker;soundfile
Michael;05:00:00;13:11:34;5309.038,-5206.666,-5206.666;;;;
Michael;05:00:00;13:11:34;5309.038,-5206.666,-5206.666;;;;
Michael;05:00:00;13:11:35;5309.038,-5206.666,-5206.666;;;;
Michael;05:00:00;13:11:35;5309.038,-5206.666,-5206.666;;;;
Michael;05:00:00;13:11:36;5309.038,-5206.666,-5206.666;;Hurry!;Michael;PRO_FHAD
Michael;05:00:00;13:11:36;5309.038,-5206.666,-5206.666;;;;
Michael;05:00:00;13:11:37;5309.038,-5206.666,-5206.666;;M! Get these assholes in the closet!;BRAD;PRO_DOAA
Michael;05:00:00;13:11:37;5309.038,-5206.666,-5206.666;;;;
Michael;05:00:00;13:11:38;5309.038,-5206.666,-5206.666;;;;
Michael;05:00:00;13:11:38;5309.038,-5206.666,-5206.666;;;;
Michael;05:00:00;13:11:39;5309.038,-5206.666,-5206.666;;;;
Michael;05:00:00;13:11:39;5309.038,-5206.666,-5206.666;;;;
Michael;05:00:00;13:11:40;5309.038,-5206.666,-5206.666;;;;
Michael;05:00:00;13:11:40;5309.038,-5206.666,-5206.666;;;;
Michael;05:00:00;13:11:41;5309.038,-5206.666,-5206.666;;You!;Michael;PRO_FHAE
Michael;05:00:00;13:11:41;5309.038,-5206.666,-5206.666;;;;
Michael;05:00:00;13:11:42;5309.038,-5206.666,-5206.666;;;;
Michael;05:00:00;13:11:42;5309.038,-5206.666,-5206.666;;;;
Michael;05:00:00;13:11:43;5309.038,-5206.666,-5206.666;;;;
Michael;05:00:00;13:11:43;5309.038,-5206.666,-5206.666;;;;
Michael;05:00:00;13:11:44;5309.038,-5206.666,-5206.666;;;;
Michael;05:00:00;13:11:44;5309.038,-5206.666,-5206.666;;;;
Michael;05:00:00;13:11:45;5309.038,-5206.666,-5206.666;;;;
Michael;05:00:00;13:11:45;5309.038,-5206.666,-5206.666;;;;
Michael;05:00:00;13:11:46;5309.038,-5206.666,-5206.666;;;;
Michael;05:00:00;13:11:46;5309.038,-5206.666,-5206.666;;;;
Michael;05:00:00;13:11:47;5309.038,-5206.666,-5206.666;;;;
Michael;05:00:00;13:11:47;5308.903,-5206.548,-5206.548;;;;
Michael;05:00:00;13:11:48;5308.862,-5205.84,-5205.84;;All set. Phone it in.;Trevor;PRO_AEAA
Michael;05:00:00;13:11:48;5309.066,-5205.079,-5205.079;;;;
Michael;05:00:00;13:11:49;5309.081,-5205.077,-5205.077;;;;
Michael;05:00:00;13:11:49;5309.081,-5205.077,-5205.077;;;;
Michael;05:00:00;13:11:50;5309.081,-5205.077,-5205.077;;;;
Michael;05:00:00;13:11:51;5309.081,-5205.077,-5205.077;;;;
Michael;05:00:00;13:11:51;5309.081,-5205.077,-5205.077;;;;
