char;time_ingame;time_rw;pos;vehicle;subtitles_text;speaker;soundfile
Trevor;14:56:58;19:43:54;1965.182,3794.82,3794.82;True,OffRoad,BODHI2,14,51473,1;;;
Trevor;14:56:59;19:43:54;1958.483,3789.986,3789.986;True,OffRoad,BODHI2,17,14547,1;;;
Trevor;14:56:59;19:43:55;1950.301,3784.94,3784.94;True,OffRoad,BODHI2,19,43081,1;;;
Trevor;14:57:00;19:43:55;1941.157,3779.461,3779.461;True,OffRoad,BODHI2,21,26248,1;;;
Trevor;14:57:00;19:43:56;1931.316,3773.581,3773.581;True,OffRoad,BODHI2,22,12853,0;;;
Trevor;14:57:01;19:43:56;1921.937,3767.984,3767.984;True,OffRoad,BODHI2,21,21592,1;;;
Trevor;14:57:01;19:43:57;1911.93,3762.586,3762.586;True,OffRoad,BODHI2,22,51888,1;;;
Trevor;14:57:02;19:43:57;1901.484,3756.245,3756.245;True,OffRoad,BODHI2,24,06806,1;;;
Trevor;14:57:02;19:43:58;1890.874,3749.238,3749.238;True,OffRoad,BODHI2,25,36722,1;;;
Trevor;14:57:03;19:43:58;1879.521,3742.163,3742.163;True,OffRoad,BODHI2,26,79871,1;;;
Trevor;14:57:03;19:43:59;1867.683,3734.903,3734.903;True,OffRoad,BODHI2,25,37751,0;;;
Trevor;14:57:04;19:44:00;1856.633,3726.62,3726.62;True,OffRoad,BODHI2,27,94822,1;;;
Trevor;14:57:04;19:44:00;1844.378,3718.146,3718.146;True,OffRoad,BODHI2,29,46497,1;;;
Trevor;14:57:05;19:44:01;1830.663,3711.135,3711.135;True,OffRoad,BODHI2,30,32805,1;;;
Trevor;14:57:05;19:44:01;1816.488,3704.968,3704.968;True,OffRoad,BODHI2,28,77531,0;;;
Trevor;14:57:06;19:44:02;1803.654,3698.661,3698.661;True,OffRoad,BODHI2,27,13797,1;;;
Trevor;14:57:06;19:44:02;1791.017,3691.46,3691.46;True,OffRoad,BODHI2,28,38668,1;;;
Trevor;14:57:07;19:44:03;1777.949,3683.973,3683.973;True,OffRoad,BODHI2,29,54558,1;;;
Trevor;14:57:08;19:44:03;1764.765,3676.44,3676.44;True,OffRoad,BODHI2,28,77079,0;;;
Trevor;14:57:08;19:44:04;1752.414,3669.393,3669.393;True,OffRoad,BODHI2,23,85556,0;;;
Trevor;14:57:09;19:44:04;1742.458,3663.714,3663.714;True,OffRoad,BODHI2,19,31776,0;;;
Trevor;14:57:09;19:44:05;1734.103,3658.948,3658.948;True,OffRoad,BODHI2,18,19248,1;;;
Trevor;14:57:10;19:44:05;1725.47,3654.024,3654.024;True,OffRoad,BODHI2,20,31078,1;;;
Trevor;14:57:10;19:44:06;1715.79,3648.617,3648.617;True,OffRoad,BODHI2,22,02261,1;;;
Trevor;14:57:11;19:44:06;1705.743,3643.157,3643.157;True,OffRoad,BODHI2,21,07937,0;;;
Trevor;14:57:11;19:44:07;1696.223,3637.588,3637.588;True,OffRoad,BODHI2,21,78127,1;;;
Trevor;14:57:12;19:44:07;1686.254,3632.144,3632.144;True,OffRoad,BODHI2,22,02696,1;;;
Trevor;14:57:12;19:44:08;1676.3,3626.763,3626.763;True,OffRoad,BODHI2,20,45997,0;;;
Trevor;14:57:13;19:44:08;1668.277,3622.427,3622.427;True,OffRoad,BODHI2,16,00833,0;;;
Trevor;14:57:13;19:44:09;1661.335,3618.669,3618.669;True,OffRoad,BODHI2,14,96407,1;;;
Trevor;14:57:14;19:44:09;1655.047,3614.352,3614.352;True,OffRoad,BODHI2,13,7897,0;;;
Trevor;14:57:14;19:44:10;1649.873,3610.163,3610.163;True,OffRoad,BODHI2,13,02544,1;;;
Trevor;14:57:15;19:44:10;1645.976,3604.334,3604.334;True,OffRoad,BODHI2,13,18834,0;;;
Trevor;14:57:15;19:44:11;1646.126,3598.08,3598.08;True,OffRoad,BODHI2,12,32111,1;;;
Trevor;14:57:16;19:44:11;1649.159,3591.77,3591.77;True,OffRoad,BODHI2,14,91702,1;;;
Trevor;14:57:16;19:44:12;1652.543,3584.185,3584.185;True,OffRoad,BODHI2,17,20621,1;;;
Trevor;14:57:17;19:44:12;1657.031,3575.801,3575.801;True,OffRoad,BODHI2,19,35107,1;;;
Trevor;14:57:17;19:44:13;1662.15,3566.478,3566.478;True,OffRoad,BODHI2,21,36346,1;;;
Trevor;14:57:18;19:44:14;1667.758,3556.251,3556.251;True,OffRoad,BODHI2,22,11938,0;;;
Trevor;14:57:18;19:44:14;1673.113,3546.493,3546.493;True,OffRoad,BODHI2,21,254,1;;;
Trevor;14:57:19;19:44:15;1678.654,3536.415,3536.415;True,OffRoad,BODHI2,22,65932,1;;;
Trevor;14:57:20;19:44:15;1684.539,3525.714,3525.714;True,OffRoad,BODHI2,23,9509,1;;;
Trevor;14:57:20;19:44:16;1690.648,3514.591,3514.591;True,OffRoad,BODHI2,25,8416,1;;;
Trevor;14:57:21;19:44:16;1697.471,3502.062,3502.062;True,OffRoad,BODHI2,28,92197,1;;;
Trevor;14:57:21;19:44:17;1705.174,3488.633,3488.633;True,OffRoad,BODHI2,30,66378,1;;;
Trevor;14:57:22;19:44:17;1713.498,3475.33,3475.33;True,OffRoad,BODHI2,29,1892,0;;;
Trevor;14:57:22;19:44:18;1721.414,3462.293,3462.293;True,OffRoad,BODHI2,30,33276,1;;;
Trevor;14:57:23;19:44:18;1729.525,3447.893,3447.893;True,OffRoad,BODHI2,33,23491,1;;;
Trevor;14:57:23;19:44:19;1738.357,3432.114,3432.114;True,OffRoad,BODHI2,36,88954,1;;;
Trevor;14:57:24;19:44:19;1748.455,3415.464,3415.464;True,OffRoad,BODHI2,37,69838,1;;;
Trevor;14:57:24;19:44:20;1757.218,3398.368,3398.368;True,OffRoad,BODHI2,36,40903,0;;;
Trevor;14:57:25;19:44:20;1765.405,3382.072,3382.072;True,OffRoad,BODHI2,33,60047,0;;;
Trevor;14:57:25;19:44:21;1773.133,3367.368,3367.368;True,OffRoad,BODHI2,30,8874,0;;;
Trevor;14:57:26;19:44:21;1780.245,3353.979,3353.979;True,OffRoad,BODHI2,28,42167,1;;;
Trevor;14:57:26;19:44:22;1787.737,3341.479,3341.479;True,OffRoad,BODHI2,27,3284,1;;;
Trevor;14:57:27;19:44:22;1795.239,3329.213,3329.213;True,OffRoad,BODHI2,28,15087,1;;;
Trevor;14:57:27;19:44:23;1802.534,3316.486,3316.486;True,OffRoad,BODHI2,28,89809,1;;;
Trevor;14:57:28;19:44:23;1810.019,3303.392,3303.392;True,OffRoad,BODHI2,29,62589,1;;;
Trevor;14:57:28;19:44:24;1817.775,3290.608,3290.608;True,OffRoad,BODHI2,28,74801,1;;;
Trevor;14:57:29;19:44:24;1825.822,3277.606,3277.606;True,OffRoad,BODHI2,29,49669,1;;;
Trevor;14:57:29;19:44:25;1833.747,3264.488,3264.488;True,OffRoad,BODHI2,30,09356,1;;;
Trevor;14:57:30;19:44:25;1842.565,3251.308,3251.308;True,OffRoad,BODHI2,30,7798,1;;;
Trevor;14:57:30;19:44:26;1851.681,3237.928,3237.928;True,OffRoad,BODHI2,31,05169,0;;;
Trevor;14:57:31;19:44:27;1861.15,3225.595,3225.595;True,OffRoad,BODHI2,28,4894,0;;;
Trevor;14:57:31;19:44:27;1870.341,3214.37,3214.37;True,OffRoad,BODHI2,27,10701,1;;;
Trevor;14:57:32;19:44:28;1879.54,3203.467,3203.467;True,OffRoad,BODHI2,27,79546,0;;;
Trevor;14:57:32;19:44:28;1889.602,3193.269,3193.269;True,OffRoad,BODHI2,27,61966,1;;;
Trevor;14:57:33;19:44:29;1899.941,3182.766,3182.766;True,OffRoad,BODHI2,28,56827,1;;;
Trevor;14:57:34;19:44:29;1910.595,3171.827,3171.827;True,OffRoad,BODHI2,29,36072,1;;;
Trevor;14:57:34;19:44:30;1922.035,3161.216,3161.216;True,OffRoad,BODHI2,29,15411,0;;;
Trevor;14:57:35;19:44:30;1933.347,3151.799,3151.799;True,OffRoad,BODHI2,27,54338,0;;;
Trevor;14:57:35;19:44:31;1943.771,3143.298,3143.298;True,OffRoad,BODHI2,22,63781,0;;;
Trevor;14:57:36;19:44:31;1952.564,3136.111,3136.111;True,OffRoad,BODHI2,20,46697,0;;;
Trevor;14:57:36;19:44:32;1960.212,3129.669,3129.669;True,OffRoad,BODHI2,18,14609,0;;;
Trevor;14:57:37;19:44:32;1965.533,3122.556,3122.556;True,OffRoad,BODHI2,15,61896,0;;;
Trevor;14:57:37;19:44:33;1967.181,3115.261,3115.261;True,OffRoad,BODHI2,13,52626,1;;;
Trevor;14:57:38;19:44:33;1966.083,3107.666,3107.666;True,OffRoad,BODHI2,15,1109,0;;;
Trevor;14:57:38;19:44:34;1963.861,3100.502,3100.502;True,OffRoad,BODHI2,14,75617,0;;;
Trevor;14:57:39;19:44:34;1963.411,3093.662,3093.662;True,OffRoad,BODHI2,12,15655,0;;;
Trevor;14:57:39;19:44:35;1965.29,3087.448,3087.448;True,OffRoad,BODHI2,12,71326,1;;;
Trevor;14:57:40;19:44:35;1969.245,3081.544,3081.544;True,OffRoad,BODHI2,15,15648,1;;;
Trevor;14:57:40;19:44:36;1974.873,3075.198,3075.198;True,OffRoad,BODHI2,15,47514,0;;;
Trevor;14:57:41;19:44:36;1980.697,3070.321,3070.321;True,OffRoad,BODHI2,13,57914,0;;;
Trevor;14:57:41;19:44:37;1986.201,3066.806,3066.806;True,OffRoad,BODHI2,11,50452,0;;;
Trevor;14:57:42;19:44:38;1990.801,3063.94,3063.94;True,OffRoad,BODHI2,9,549558,0;;;
Trevor;14:57:42;19:44:38;1993.727,3060.911,3060.911;True,OffRoad,BODHI2,6,867034,0;;;
Trevor;14:57:43;19:44:39;1994.595,3059.522,3059.522;True,OffRoad,BODHI2,0,05032228,0;;;
Trevor;14:57:43;19:44:39;1994.566,3059.509,3059.509;True,OffRoad,BODHI2,0,00264346,0;;;
Trevor;14:57:44;19:44:40;1995.798,3060.316,3060.316;;;;
Trevor;14:57:45;19:44:40;1995.759,3060.681,3060.681;;;;
Trevor;14:57:45;19:44:41;1995.693,3061.045,3061.045;;;;
Trevor;14:57:46;19:44:41;1995.442,3062.769,3062.769;;;;
Trevor;14:57:46;19:44:42;1993.399,3063.806,3063.806;;;;
Trevor;14:57:47;19:44:42;1991.853,3061.636,3061.636;;;;
Trevor;14:57:47;19:44:43;1991.062,3058.47,3058.47;;;;
Trevor;14:57:48;19:44:43;1991.035,3056.633,3056.633;;;;
Trevor;14:57:48;19:44:44;1990.877,3055.72,3055.72;;;;
Trevor;14:57:49;19:44:44;1990.623,3054.789,3054.789;;;;
Trevor;14:57:49;19:44:45;1990.377,3053.856,3053.856;;;;
Trevor;14:57:50;19:44:45;1989.886,3053.097,3053.097;;;;
Trevor;14:57:50;19:44:46;1989.023,3053.223,3053.223;;;;
Trevor;14:57:51;19:44:46;1988.155,3053.546,3053.546;;;;
Trevor;14:57:51;19:44:47;1987.584,3053.973,3053.973;;You sure as shit are one dumb, ignorant, white trash, hillbilly, Wallis.;Cutscene;Cutscene
Trevor;14:57:52;19:44:47;1987.592,3054.103,3054.103;;;;
Trevor;14:57:52;19:44:48;1987.57,3054.076,3054.076;;;;
Trevor;14:57:53;19:44:48;1987.54,3053.951,3053.951;;;;
Trevor;14:57:53;19:44:49;1987.545,3053.929,3053.929;;;;
Trevor;14:57:54;19:44:50;1987.555,3054.107,3054.107;;;;
Trevor;14:57:54;19:44:50;1987.557,3054.1,3054.1;;;;
Trevor;14:57:55;19:44:51;1987.571,3053.944,3053.944;;;;
Trevor;14:57:55;19:44:51;1987.591,3053.902,3053.902;;;;
Trevor;14:57:56;19:44:52;1987.573,3053.98,3053.98;;You're damn right.;Cutscene;Cutscene
Trevor;14:57:56;19:44:52;1987.548,3054.065,3054.065;;;;
Trevor;14:57:57;19:44:53;1987.531,3053.958,3053.958;;;;
Trevor;14:57:58;19:44:53;1987.48,3054.07,3054.07;;;;
Trevor;14:57:58;19:44:54;1987.365,3054.06,3054.06;;Cheng,;Cutscene;Cutscene
Trevor;14:57:59;19:44:54;1987.351,3054.03,3054.03;;;;
Trevor;14:57:59;19:44:55;1987.349,3054.048,3054.048;;Spreadsheet,;Cutscene;Cutscene
Trevor;14:58:00;19:44:55;1987.322,3054.08,3054.08;;;;
Trevor;14:58:00;19:44:56;1987.346,3054.025,3054.025;;let's head outside and talk terms.;Cutscene;Cutscene
Trevor;14:58:01;19:44:56;1987.498,3053.917,3053.917;;;;
Trevor;14:58:01;19:44:57;1987.602,3053.935,3053.935;;;;
Trevor;14:58:02;19:44:57;1987.639,3053.921,3053.921;;;;
Trevor;14:58:02;19:44:58;1987.604,3053.775,3053.775;;Come, come, come. Hurry!;Cutscene;Cutscene
Trevor;14:58:03;19:44:58;1987.841,3053.68,3053.68;;;;
Trevor;14:58:03;19:44:59;1988.321,3053.518,3053.518;;;;
Trevor;14:58:04;19:44:59;1988.865,3053.291,3053.291;;;;
Trevor;14:58:04;19:45:00;1989.314,3052.972,3052.972;;;;
Trevor;14:58:05;19:45:00;1989.748,3052.864,3052.864;;;;
Trevor;14:58:05;19:45:01;1992.534,3057.049,3057.049;;;;
Trevor;14:58:06;19:45:01;1992.557,3056.918,3056.918;;;;
Trevor;14:58:06;19:45:02;1992.545,3056.905,3056.905;;Gentlemen,;Cutscene;Cutscene
Trevor;14:58:07;19:45:03;1992.521,3056.92,3056.92;;;;
Trevor;14:58:07;19:45:03;1992.5,3056.941,3056.941;;;;
Trevor;14:58:08;19:45:04;1992.352,3057.029,3057.029;;I think,;Cutscene;Cutscene
Trevor;14:58:08;19:45:04;1992.409,3056.943,3056.943;;;;
Trevor;14:58:09;19:45:05;1992.533,3056.771,3056.771;;;;
Trevor;14:58:10;19:45:05;1992.642,3056.516,3056.516;;;;
Trevor;14:58:10;19:45:06;1992.772,3056.335,3056.335;;I have proved that my organization can handle weight.;Cutscene;Cutscene
Trevor;14:58:11;19:45:06;1993.006,3056.234,3056.234;;;;
Trevor;14:58:11;19:45:07;1993.137,3056.079,3056.079;;;;
Trevor;14:58:12;19:45:07;1993.242,3055.922,3055.922;;;;
Trevor;14:58:12;19:45:08;1993.414,3055.938,3055.938;;;;
Trevor;14:58:13;19:45:08;1993.278,3056.101,3056.101;;;;
Trevor;14:58:13;19:45:09;1993.03,3056.284,3056.284;;;;
Trevor;14:58:14;19:45:09;1992.654,3056.424,3056.424;;;;
Trevor;14:58:14;19:45:10;1992.379,3056.556,3056.556;;;;
Trevor;14:58:15;19:45:10;1992.199,3056.691,3056.691;;And I think I have proved that;Cutscene;Cutscene
Trevor;14:58:15;19:45:11;1992.35,3056.619,3056.619;;;;
Trevor;14:58:16;19:45:11;1992.543,3056.474,3056.474;;;;
Trevor;14:58:16;19:45:12;1992.795,3056.267,3056.267;;;;
Trevor;14:58:17;19:45:12;1993.023,3056.156,3056.156;;my organization is a reliable supplier.;Cutscene;Cutscene
Trevor;14:58:17;19:45:13;1993.237,3056.115,3056.115;;;;
Trevor;14:58:18;19:45:13;1993.235,3056.119,3056.119;;;;
Trevor;14:58:18;19:45:14;1993.204,3056.191,3056.191;;;;
Trevor;14:58:19;19:45:15;1993.298,3056.184,3056.184;;;;
Trevor;14:58:19;19:45:15;1992.51,3056.3,3056.3;;In short,;Cutscene;Cutscene
Trevor;14:58:20;19:45:16;1992.395,3056.443,3056.443;;;;
Trevor;14:58:20;19:45:16;1992.397,3056.51,3056.51;;it's you and me,;Cutscene;Cutscene
Trevor;14:58:21;19:45:17;1992.522,3056.416,3056.416;;;;
Trevor;14:58:22;19:45:17;1992.51,3056.341,3056.341;;;;
Trevor;14:58:22;19:45:18;1992.503,3056.268,3056.268;;;;
Trevor;14:58:23;19:45:18;1992.914,3056.055,3056.055;;now give me some of that Goddamn X.;Cutscene;Cutscene
Trevor;14:58:23;19:45:19;1992.927,3056.27,3056.27;;;;
Trevor;14:58:24;19:45:19;1992.988,3056.455,3056.455;;;;
Trevor;14:58:24;19:45:20;1992.868,3056.591,3056.591;;;;
Trevor;14:58:25;19:45:20;1993.14,3055.794,3055.794;;;;
Trevor;14:58:25;19:45:21;1993.039,3055.937,3055.937;;I'm afraid we want to go down a different path.;Cutscene;Cutscene
Trevor;14:58:26;19:45:21;1993.03,3055.935,3055.935;;;;
Trevor;14:58:26;19:45:22;1993.049,3055.865,3055.865;;;;
Trevor;14:58:27;19:45:22;1993.039,3055.869,3055.869;;;;
Trevor;14:58:27;19:45:23;1993.047,3055.907,3055.907;;;;
Trevor;14:58:28;19:45:23;1993.055,3055.922,3055.922;;;;
Trevor;14:58:28;19:45:24;1993.038,3055.872,3055.872;;;;
Trevor;14:58:29;19:45:24;1992.942,3055.89,3055.89;;What?;Cutscene;Cutscene
Trevor;14:58:29;19:45:25;1992.945,3055.888,3055.888;;We want to explore other opportunities.;Cutscene;Cutscene
Trevor;14:58:30;19:45:25;1992.949,3055.881,3055.881;;;;
Trevor;14:58:30;19:45:26;1992.953,3055.884,3055.884;;;;
Trevor;14:58:31;19:45:27;1992.956,3055.892,3055.892;;;;
Trevor;14:58:31;19:45:27;1992.955,3055.893,3055.893;;;;
Trevor;14:58:32;19:45:28;1992.954,3055.891,3055.891;;You big crazy man. You crazy. You want a massage?;Cutscene;Cutscene
Trevor;14:58:32;19:45:28;1992.956,3055.889,3055.889;;;;
Trevor;14:58:33;19:45:29;1992.983,3055.876,3055.876;;;;
Trevor;14:58:34;19:45:29;1993.064,3055.865,3055.865;;;;
Trevor;14:58:34;19:45:30;1993.033,3055.897,3055.897;;;;
Trevor;14:58:35;19:45:30;1992.936,3055.982,3055.982;;;;
Trevor;14:58:35;19:45:31;1992.948,3055.958,3055.958;;;;
Trevor;14:58:36;19:45:31;1992.982,3055.868,3055.868;;;;
Trevor;14:58:36;19:45:32;1992.888,3055.916,3055.916;;;;
Trevor;14:58:37;19:45:32;1992.875,3055.887,3055.887;;Shut the fuck up!;Cutscene;Cutscene
Trevor;14:58:37;19:45:33;1992.977,3055.842,3055.842;;;;
Trevor;14:58:38;19:45:33;1992.92,3055.792,3055.792;;;;
Trevor;14:58:38;19:45:34;1992.937,3055.827,3055.827;;Our boss, Mr. Cheng's father,;Cutscene;Cutscene
Trevor;14:58:39;19:45:34;1992.871,3055.844,3055.844;;;;
Trevor;14:58:39;19:45:35;1992.858,3055.845,3055.845;;;;
Trevor;14:58:40;19:45:35;1992.864,3055.814,3055.814;;;;
Trevor;14:58:40;19:45:36;1992.899,3055.807,3055.807;;;;
Trevor;14:58:41;19:45:36;1992.858,3055.851,3055.851;;wants something a little larger.;Cutscene;Cutscene
Trevor;14:58:41;19:45:37;1992.76,3055.97,3055.97;;;;
Trevor;14:58:42;19:45:37;1992.783,3055.976,3055.976;;;;
Trevor;14:58:42;19:45:38;1992.846,3055.924,3055.924;;;;
Trevor;14:58:43;19:45:38;1992.874,3055.899,3055.899;;;;
Trevor;14:58:43;19:45:39;1992.826,3055.865,3055.865;;;;
Trevor;14:58:44;19:45:40;1992.818,3055.86,3055.86;;We want to move drugs, perhaps guns.;Cutscene;Cutscene
Trevor;14:58:44;19:45:40;1992.821,3055.862,3055.862;;;;
Trevor;14:58:45;19:45:41;1992.824,3055.864,3055.864;;;;
Trevor;14:58:45;19:45:41;1992.828,3055.867,3055.867;;;;
Trevor;14:58:46;19:45:42;1992.836,3055.866,3055.866;;;;
Trevor;14:58:47;19:45:42;1992.847,3055.857,3055.857;;;;
Trevor;14:58:47;19:45:43;1992.865,3055.844,3055.844;;This is my life's work.;Cutscene;Cutscene
Trevor;14:58:48;19:45:43;1992.894,3055.956,3055.956;;;;
Trevor;14:58:48;19:45:44;1992.903,3055.952,3055.952;;;;
Trevor;14:58:49;19:45:44;1992.909,3055.956,3055.956;;;;
Trevor;14:58:49;19:45:45;1992.92,3055.949,3055.949;;;;
Trevor;14:58:50;19:45:45;1992.949,3055.933,3055.933;;I mean since I was a little kid I-I dreamt big.;Cutscene;Cutscene
Trevor;14:58:50;19:45:46;1993.005,3055.916,3055.916;;;;
Trevor;14:58:51;19:45:46;1993.036,3055.944,3055.944;;;;
Trevor;14:58:51;19:45:47;1992.96,3055.99,3055.99;;;;
Trevor;14:58:52;19:45:47;1992.89,3056.083,3056.083;;;;
Trevor;14:58:52;19:45:48;1992.906,3056.128,3056.128;;;;
Trevor;14:58:53;19:45:48;1992.951,3056.065,3056.065;;Y'know, I've always wanted to be an international drug dealer and...;Cutscene;Cutscene
Trevor;14:58:53;19:45:49;1992.987,3056.026,3056.026;;;;
