char;time_ingame;time_rw;pos;vehicle;subtitles_text;speaker;soundfile
Franklin;16:41:43;12:29:27;-540.1298,280.8313,280.8313;True,Sports,BUFFALO02,0,0;;;
Franklin;16:41:44;12:29:28;-540.1298,280.8313,280.8313;True,Sports,BUFFALO02,0,0;;;
Franklin;16:41:45;12:29:28;-540.1298,280.8313,280.8313;True,Sports,BUFFALO02,0,0;;;
Franklin;16:41:45;12:29:29;-540.1298,280.8313,280.8313;True,Sports,BUFFALO02,0,0;;;
Franklin;16:41:46;12:29:29;-540.1298,280.8313,280.8313;True,Sports,BUFFALO02,0,0;;;
Franklin;16:41:46;12:29:30;-540.1298,280.8313,280.8313;True,Sports,BUFFALO02,0,0;;;
Franklin;16:41:47;12:29:30;-540.1298,280.8313,280.8313;True,Sports,BUFFALO02,0,0;;;
Franklin;16:41:47;12:29:31;-540.1298,280.8313,280.8313;True,Sports,BUFFALO02,0,0;;;
Franklin;16:41:48;12:29:31;-540.1314,280.8119,280.8119;True,Sports,BUFFALO02,0,3339519,1;;;
Franklin;16:41:48;12:29:32;-540.1647,280.4428,280.4428;True,Sports,BUFFALO02,0,1891088,0;;;
Franklin;16:41:49;12:29:32;-540.1653,280.4391,280.4391;True,Sports,BUFFALO02,0,0;;;
Franklin;16:41:49;12:29:33;-540.1653,280.4391,280.4391;True,Sports,BUFFALO02,0,0;;;
Franklin;16:41:50;12:29:33;-540.1653,280.4391,280.4391;True,Sports,BUFFALO02,0,0;;;
Franklin;16:41:50;12:29:34;-540.1653,280.4391,280.4391;True,Sports,BUFFALO02,0,0;;;
Franklin;16:41:51;12:29:34;-540.1653,280.4391,280.4391;True,Sports,BUFFALO02,0,0;;;
Franklin;16:41:51;12:29:35;-540.1653,280.4391,280.4391;True,Sports,BUFFALO02,0,0;;;
Franklin;16:41:52;12:29:35;-540.1653,280.4391,280.4391;True,Sports,BUFFALO02,0,0;;;
Franklin;16:41:52;12:29:36;-540.1653,280.4391,280.4391;True,Sports,BUFFALO02,0,0;;;
Franklin;16:41:53;12:29:36;-540.1653,280.4391,280.4391;True,Sports,BUFFALO02,0,0;;;
Franklin;16:41:53;12:29:37;-540.1653,280.4391,280.4391;True,Sports,BUFFALO02,0,0;;;
Franklin;16:41:54;12:29:38;-540.1682,280.4196,280.4196;True,Sports,BUFFALO02,0,3202828,1;;;
Franklin;16:41:54;12:29:38;-540.3469,279.745,279.745;True,Sports,BUFFALO02,2,568154,1;;;
Franklin;16:41:55;12:29:39;-540.7827,277.4349,277.4349;True,Sports,BUFFALO02,6,682816,1;;;
Franklin;16:41:55;12:29:39;-542.6609,272.7808,272.7808;True,Sports,BUFFALO02,11,73916,0;;;
Franklin;16:41:56;12:29:40;-546.8621,268.3874,268.3874;True,Sports,BUFFALO02,12,00456,0;;;
Franklin;16:41:57;12:29:40;-552.4863,266.3272,266.3272;True,Sports,BUFFALO02,12,0764,1;;;
Franklin;16:41:57;12:29:41;-559.4417,265.784,265.784;True,Sports,BUFFALO02,14,82263,1;;;
Franklin;16:41:58;12:29:41;-567.7244,266.9238,266.9238;True,Sports,BUFFALO02,16,75663,0;;;
Franklin;16:41:58;12:29:42;-575.9435,267.9294,267.9294;True,Sports,BUFFALO02,15,03952,0;;;
Franklin;16:41:59;12:29:42;-583.3807,268.5732,268.5732;True,Sports,BUFFALO02,13,40548,0;;;
Franklin;16:41:59;12:29:43;-590.7003,269.2491,269.2491;True,Sports,BUFFALO02,15,52379,1;;;
Franklin;16:42:00;12:29:43;-599.3797,269.9865,269.9865;True,Sports,BUFFALO02,17,07488,0;;;
Franklin;16:42:00;12:29:44;-608.7245,270.7969,270.7969;True,Sports,BUFFALO02,19,66125,1;;;
Franklin;16:42:01;12:29:44;-619.5897,272.4099,272.4099;True,Sports,BUFFALO02,21,61854,0;;;
Franklin;16:42:01;12:29:45;-630.3284,273.1851,273.1851;True,Sports,BUFFALO02,19,50986,0;;;
Franklin;16:42:02;12:29:45;-639.9078,272.565,272.565;True,Sports,BUFFALO02,17,62197,0;;;
Franklin;16:42:02;12:29:46;-648.5488,271.6932,271.6932;True,Sports,BUFFALO02,15,81592,0;;;
Franklin;16:42:03;12:29:46;-656.2914,270.9029,270.9029;True,Sports,BUFFALO02,13,99467,0;;;
Franklin;16:42:03;12:29:47;-663.7901,270.1339,270.1339;True,Sports,BUFFALO02,15,71615,1;;;
Franklin;16:42:04;12:29:47;-672.4094,268.7835,268.7835;True,Sports,BUFFALO02,17,30484,0;;;
Franklin;16:42:04;12:29:48;-680.4813,264.8922,264.8922;True,Sports,BUFFALO02,18,408,1;;;
Franklin;16:42:05;12:29:49;-689.2729,260.1723,260.1723;True,Sports,BUFFALO02,18,42997,0;;;
Franklin;16:42:05;12:29:49;-698.2925,257.0194,257.0194;True,Sports,BUFFALO02,19,55845,1;;;
Franklin;16:42:06;12:29:50;-707.4075,253.236,253.236;True,Sports,BUFFALO02,18,05124,0;;;
Franklin;16:42:06;12:29:50;-715.4241,249.2258,249.2258;True,Sports,BUFFALO02,16,55461,0;;;
Franklin;16:42:07;12:29:51;-722.7289,245.5751,245.5751;True,Sports,BUFFALO02,14,59532,0;;;
Franklin;16:42:07;12:29:51;-728.5001,242.759,242.759;True,Sports,BUFFALO02,11,81527,0;;;
Franklin;16:42:08;12:29:52;-732.9591,240.6239,240.6239;True,Sports,BUFFALO02,7,559511,0;;;
Franklin;16:42:09;12:29:52;-735.7971,239.2977,239.2977;True,Sports,BUFFALO02,3,466197,0;;;
Franklin;16:42:09;12:29:53;-737.1909,238.6637,238.6637;True,Sports,BUFFALO02,2,463084,0;;;
Franklin;16:42:10;12:29:53;-737.9918,238.2689,238.2689;True,Sports,BUFFALO02,0,2255871,-1;;;
Franklin;16:42:10;12:29:54;-737.9969,238.2681,238.2681;True,Sports,BUFFALO02,0,0;;;
Franklin;16:42:11;12:29:54;-737.9969,238.2681,238.2681;True,Sports,BUFFALO02,0,0;;;
