char;time_ingame;time_rw;pos;vehicle;subtitles_text;speaker;soundfile
Franklin;17:39:08;13:31:10;-21.92838,-1437.915,-1437.915;;;;
Franklin;17:39:09;13:31:11;-21.76374,-1438.371,-1438.371;;;;
Franklin;17:39:09;13:31:11;-21.35678,-1438.813,-1438.813;;;;
Franklin;17:39:10;13:31:12;-21.29959,-1439.514,-1439.514;;;;
Franklin;17:39:10;13:31:12;-21.30565,-1439.171,-1439.171;;;;
Franklin;17:39:11;13:31:13;-21.36561,-1438.708,-1438.708;;;;
Franklin;17:39:11;13:31:13;-21.3656,-1438.708,-1438.708;;;;
Franklin;17:39:12;13:31:14;-22.15815,-1439.135,-1439.135;;;;
Franklin;17:39:12;13:31:14;-22.62963,-1439.137,-1439.137;True,Sports,BUFFALO02,0,0;;;
Franklin;17:39:25;13:31:27;-22.62948,-1439.137,-1439.137;True,Sports,BUFFALO02,0,0023039,0;;;
Franklin;17:39:25;13:31:27;-22.63024,-1439.137,-1439.137;True,Sports,BUFFALO02,0,003161229,0;;;
Franklin;17:39:26;13:31:28;-22.63021,-1439.137,-1439.137;True,Sports,BUFFALO02,0,0;;;
Franklin;17:39:26;13:31:28;-22.63014,-1439.137,-1439.137;True,Sports,BUFFALO02,0,01143989,1;;;
Franklin;17:39:27;13:31:29;-22.73826,-1439.445,-1439.445;True,Sports,BUFFALO02,1,471527,1;;;
Franklin;17:39:27;13:31:29;-23.34469,-1440.693,-1440.693;True,Sports,BUFFALO02,4,050107,1;;;
Franklin;17:39:28;13:31:30;-24.28293,-1443.541,-1443.541;True,Sports,BUFFALO02,7,873056,1;;;
Franklin;17:39:29;13:31:30;-24.62099,-1447.131,-1447.131;True,Sports,BUFFALO02,5,666074,0;;;
Franklin;17:39:29;13:31:31;-23.90837,-1449.501,-1449.501;True,Sports,BUFFALO02,4,239472,0;;;
Franklin;17:39:30;13:31:31;-23.50752,-1451.177,-1451.177;True,Sports,BUFFALO02,2,895507,1;;;
Franklin;17:39:30;13:31:32;-23.29239,-1453.224,-1453.224;True,Sports,BUFFALO02,4,919203,0;;;
Franklin;17:39:31;13:31:32;-23.68595,-1455.683,-1455.683;True,Sports,BUFFALO02,5,645337,1;;;
Franklin;17:39:31;13:31:33;-25.77358,-1458.123,-1458.123;True,Sports,BUFFALO02,6,280288,1;;;
Franklin;17:39:32;13:31:34;-29.95709,-1459.262,-1459.262;True,Sports,BUFFALO02,10,82412,1;;;
Franklin;17:39:32;13:31:34;-35.6643,-1460.321,-1460.321;True,Sports,BUFFALO02,10,26455,0;;;
Franklin;17:39:33;13:31:35;-40.84151,-1461.1,-1461.1;True,Sports,BUFFALO02,9,662055,0;;;
Franklin;17:39:33;13:31:35;-45.36431,-1461.297,-1461.297;True,Sports,BUFFALO02,7,747973,0;;;
Franklin;17:39:34;13:31:36;-48.86385,-1461.487,-1461.487;True,Sports,BUFFALO02,5,620902,0;;;
Franklin;17:39:34;13:31:36;-52.54116,-1462.321,-1462.321;True,Sports,BUFFALO02,9,675765,1;;;
Franklin;17:39:35;13:31:37;-58.31319,-1463.43,-1463.43;True,Sports,BUFFALO02,11,71335,1;;;
Franklin;17:39:35;13:31:37;-64.67032,-1465.949,-1465.949;True,Sports,BUFFALO02,14,6298,1;;;
Franklin;17:39:36;13:31:38;-72.0418,-1470.123,-1470.123;True,Sports,BUFFALO02,17,34594,1;;;
Franklin;17:39:36;13:31:38;-79.13299,-1476.362,-1476.362;True,Sports,BUFFALO02,18,64631,0;;;
Franklin;17:39:37;13:31:39;-85.52905,-1483.226,-1483.226;True,Sports,BUFFALO02,18,09532,0;;;
Franklin;17:39:37;13:31:39;-91.51344,-1489.714,-1489.714;True,Sports,BUFFALO02,15,91681,0;;;
Franklin;17:39:38;13:31:40;-96.53759,-1495.662,-1495.662;True,Sports,BUFFALO02,14,06453,0;;;
Franklin;17:39:38;13:31:40;-100.4634,-1500.357,-1500.357;True,Sports,BUFFALO02,9,954465,0;;;
Franklin;17:39:39;13:31:41;-102.9885,-1503.317,-1503.317;True,Sports,BUFFALO02,5,062243,0;;;
Franklin;17:39:39;13:31:41;-103.8364,-1504.371,-1504.371;True,Sports,BUFFALO02,0,2655572,0;;;
Franklin;17:39:40;13:31:42;-103.8276,-1504.361,-1504.361;True,Sports,BUFFALO02,0,0;;;
Franklin;17:39:40;13:31:42;-103.8276,-1504.361,-1504.361;True,Sports,BUFFALO02,0,0;;;
Franklin;17:39:41;13:31:43;-103.8276,-1504.361,-1504.361;True,Sports,BUFFALO02,0,0;;;
Franklin;17:39:42;13:31:43;-103.8276,-1504.361,-1504.361;True,Sports,BUFFALO02,0,0;;;
Franklin;17:39:42;13:31:44;-103.8276,-1504.361,-1504.361;True,Sports,BUFFALO02,0,0;;;
Franklin;17:39:43;13:31:44;-103.8276,-1504.361,-1504.361;True,Sports,BUFFALO02,0,0;;;
Franklin;17:39:43;13:31:45;-103.8276,-1504.361,-1504.361;True,Sports,BUFFALO02,0,0;;;
Franklin;17:39:44;13:31:45;-103.8452,-1504.378,-1504.378;True,Sports,BUFFALO02,0,3540176,1;;;
Franklin;17:39:44;13:31:46;-104.4028,-1504.835,-1504.835;True,Sports,BUFFALO02,2,426347,1;;;
Franklin;17:39:45;13:31:47;-106.0604,-1506.281,-1506.281;True,Sports,BUFFALO02,6,371128,1;;;
Franklin;17:39:45;13:31:47;-109.8541,-1509.426,-1509.426;True,Sports,BUFFALO02,11,48917,0;;;
Franklin;17:39:46;13:31:48;-114.842,-1511.164,-1511.164;True,Sports,BUFFALO02,9,277709,0;;;
Franklin;17:39:46;13:31:48;-120.2744,-1510.051,-1510.051;True,Sports,BUFFALO02,11,40983,0;;;
Franklin;17:39:47;13:31:49;-125.6251,-1506.783,-1506.783;True,Sports,BUFFALO02,13,00456,1;;;
Franklin;17:39:47;13:31:49;-131.3077,-1501.712,-1501.712;True,Sports,BUFFALO02,15,75167,1;;;
Franklin;17:39:48;13:31:50;-137.6466,-1496.321,-1496.321;True,Sports,BUFFALO02,15,4656,0;;;
Franklin;17:39:48;13:31:50;-144.1978,-1490.965,-1490.965;True,Sports,BUFFALO02,16,84941,0;;;
Franklin;17:39:49;13:31:51;-150.5228,-1485.642,-1485.642;True,Sports,BUFFALO02,15,26791,0;;;
Franklin;17:39:49;13:31:51;-156.4231,-1480.705,-1480.705;True,Sports,BUFFALO02,15,46222,1;;;
Franklin;17:39:50;13:31:52;-164.0933,-1476.105,-1476.105;True,Sports,BUFFALO02,17,78438,0;;;
Franklin;17:39:50;13:31:52;-171.9949,-1471.972,-1471.972;True,Sports,BUFFALO02,16,12185,0;;;
Franklin;17:39:51;13:31:53;-179.3811,-1467.555,-1467.555;True,Sports,BUFFALO02,15,84113,0;;;
Franklin;17:39:51;13:31:53;-185.3614,-1462.751,-1462.751;True,Sports,BUFFALO02,14,10389,0;;;
Franklin;17:39:52;13:31:54;-190.3077,-1458.064,-1458.064;True,Sports,BUFFALO02,12,16895,0;;;
Franklin;17:39:52;13:31:54;-194.9569,-1454.527,-1454.527;True,Sports,BUFFALO02,10,44827,0;;;
Franklin;17:39:53;13:31:55;-198.8857,-1451.401,-1451.401;True,Sports,BUFFALO02,8,746883,0;;;
Franklin;17:39:53;13:31:55;-202.0537,-1448.844,-1448.844;True,Sports,BUFFALO02,7,073131,0;;;
Franklin;17:39:54;13:31:56;-204.3851,-1446.966,-1446.966;True,Sports,BUFFALO02,3,927385,0;;;
Franklin;17:39:55;13:31:56;-205.0159,-1446.444,-1446.444;True,Sports,BUFFALO02,0,09434,0;;;
Franklin;17:39:55;13:31:57;-205.0128,-1446.447,-1446.447;True,Sports,BUFFALO02,0,0;;;
Franklin;17:39:56;13:31:57;-205.0128,-1446.447,-1446.447;True,Sports,BUFFALO02,0,0;;;
Franklin;17:39:56;13:31:58;-205.0128,-1446.447,-1446.447;True,Sports,BUFFALO02,0,0;;;
Franklin;17:39:57;13:31:58;-205.0128,-1446.447,-1446.447;True,Sports,BUFFALO02,0,0;;;
Franklin;17:39:57;13:31:59;-205.0128,-1446.447,-1446.447;True,Sports,BUFFALO02,0,0;;;
Franklin;17:39:58;13:32:00;-205.0128,-1446.447,-1446.447;True,Sports,BUFFALO02,0,0;;;
Franklin;17:39:58;13:32:00;-205.0128,-1446.447,-1446.447;True,Sports,BUFFALO02,0,0;;;
Franklin;17:39:59;13:32:01;-205.0128,-1446.447,-1446.447;True,Sports,BUFFALO02,0,0;;;
Franklin;17:39:59;13:32:01;-205.0128,-1446.447,-1446.447;True,Sports,BUFFALO02,0,0;;;
Franklin;17:40:00;13:32:02;-205.0128,-1446.447,-1446.447;True,Sports,BUFFALO02,0,0;;;
Franklin;17:40:00;13:32:02;-205.0128,-1446.447,-1446.447;True,Sports,BUFFALO02,0,0;;;
Franklin;17:40:01;13:32:03;-205.0128,-1446.447,-1446.447;True,Sports,BUFFALO02,0,0;;;
Franklin;17:40:01;13:32:03;-205.0128,-1446.447,-1446.447;True,Sports,BUFFALO02,0,0;;;
Franklin;17:40:02;13:32:04;-205.0128,-1446.447,-1446.447;True,Sports,BUFFALO02,0,0;;;
Franklin;17:40:02;13:32:04;-205.0128,-1446.447,-1446.447;True,Sports,BUFFALO02,0,0;;;
Franklin;17:40:03;13:32:05;-205.0128,-1446.447,-1446.447;True,Sports,BUFFALO02,0,0;;;
Franklin;17:40:03;13:32:05;-205.0128,-1446.447,-1446.447;True,Sports,BUFFALO02,0,0;;;
Franklin;17:40:04;13:32:06;-205.0128,-1446.447,-1446.447;True,Sports,BUFFALO02,0,0;;;
Franklin;17:40:04;13:32:06;-205.0128,-1446.447,-1446.447;True,Sports,BUFFALO02,0,0;;;
Franklin;17:40:05;13:32:07;-205.0128,-1446.447,-1446.447;True,Sports,BUFFALO02,0,0;;;
Franklin;17:40:05;13:32:07;-205.0128,-1446.447,-1446.447;True,Sports,BUFFALO02,0,0;;;
Franklin;17:40:06;13:32:08;-205.0128,-1446.447,-1446.447;True,Sports,BUFFALO02,0,0;;;
Franklin;17:40:06;13:32:08;-205.0128,-1446.447,-1446.447;True,Sports,BUFFALO02,0,0;;;
Franklin;17:40:07;13:32:09;-205.0128,-1446.447,-1446.447;True,Sports,BUFFALO02,0,0;;;
Franklin;17:40:08;13:32:09;-205.0128,-1446.447,-1446.447;True,Sports,BUFFALO02,0,0;;;
Franklin;17:40:08;13:32:10;-205.0128,-1446.447,-1446.447;True,Sports,BUFFALO02,0,0;;;
Franklin;17:40:09;13:32:10;-205.0128,-1446.447,-1446.447;True,Sports,BUFFALO02,0,0;;;
Franklin;17:40:09;13:32:11;-206.4183,-1445.514,-1445.514;True,Sports,BUFFALO02,6,12966,0;;;
Franklin;17:40:10;13:32:11;-208.602,-1443.817,-1443.817;True,Sports,BUFFALO02,4,472342,0;;;
Franklin;17:40:10;13:32:12;-210.1251,-1442.638,-1442.638;True,Sports,BUFFALO02,2,830263,0;;;
Franklin;17:40:11;13:32:13;-210.9398,-1441.976,-1441.976;True,Sports,BUFFALO02,1,240016,0;;;
Franklin;17:40:11;13:32:13;-211.2639,-1441.718,-1441.718;True,Sports,BUFFALO02,1,260545,1;;;
Franklin;17:40:12;13:32:14;-212.4088,-1440.816,-1440.816;True,Sports,BUFFALO02,4,483662,1;;;
Franklin;17:40:12;13:32:14;-215.2964,-1438.544,-1438.544;True,Sports,BUFFALO02,10,32571,1;;;
Franklin;17:40:13;13:32:15;-219.8695,-1434.868,-1434.868;True,Sports,BUFFALO02,11,28457,1;;;
Franklin;17:40:13;13:32:15;-224.5997,-1430.4,-1430.4;True,Sports,BUFFALO02,13,01537,0;;;
Franklin;17:40:14;13:32:16;-229.6706,-1426.84,-1426.84;True,Sports,BUFFALO02,10,92303,0;;;
Franklin;17:40:14;13:32:16;-235.2438,-1424.901,-1424.901;True,Sports,BUFFALO02,12,83945,1;;;
Franklin;17:40:15;13:32:17;-242.7062,-1423.729,-1423.729;True,Sports,BUFFALO02,17,03248,1;;;
Franklin;17:40:15;13:32:17;-252.8387,-1422.427,-1422.427;True,Sports,BUFFALO02,20,39468,0;;;
Franklin;17:40:16;13:32:18;-263.3097,-1420.607,-1420.607;True,Sports,BUFFALO02,19,85802,0;;;
Franklin;17:40:16;13:32:18;-273.2614,-1420.06,-1420.06;True,Sports,BUFFALO02,18,88956,1;;;
Franklin;17:40:17;13:32:19;-283.8497,-1419.656,-1419.656;True,Sports,BUFFALO02,21,61994,1;;;
Franklin;17:40:17;13:32:19;-294.9056,-1420.136,-1420.136;True,Sports,BUFFALO02,20,24422,0;;;
Franklin;17:40:18;13:32:20;-305.0218,-1420.338,-1420.338;True,Sports,BUFFALO02,18,16624,0;;;
Franklin;17:40:18;13:32:20;-313.7904,-1419.954,-1419.954;True,Sports,BUFFALO02,15,07965,0;;;
Franklin;17:40:19;13:32:21;-320.5505,-1419.724,-1419.724;True,Sports,BUFFALO02,11,97311,0;;;
Franklin;17:40:20;13:32:21;-326.4076,-1419.743,-1419.743;True,Sports,BUFFALO02,10,46952,0;;;
Franklin;17:40:20;13:32:22;-331.4071,-1419.725,-1419.725;True,Sports,BUFFALO02,8,481441,0;;;
Franklin;17:40:21;13:32:22;-335.0776,-1419.675,-1419.675;True,Sports,BUFFALO02,6,18263,0;;;
Franklin;17:40:21;13:32:23;-337.5615,-1419.624,-1419.624;True,Sports,BUFFALO02,3,59905,0;;;
Franklin;17:40:22;13:32:23;-338.7042,-1419.625,-1419.625;True,Sports,BUFFALO02,1,203519,0;;;
Franklin;17:40:22;13:32:24;-338.9905,-1419.6,-1419.6;True,Sports,BUFFALO02,0,0250228,0;;;
Franklin;17:40:23;13:32:25;-339.101,-1419.598,-1419.598;True,Sports,BUFFALO02,0,4441318,1;;;
Franklin;17:40:23;13:32:25;-339.1383,-1419.597,-1419.597;True,Sports,BUFFALO02,0,0;;;
Franklin;17:40:24;13:32:26;-339.1383,-1419.597,-1419.597;True,Sports,BUFFALO02,0,0;;;
Franklin;17:40:24;13:32:26;-339.1383,-1419.597,-1419.597;True,Sports,BUFFALO02,0,0;;;
Franklin;17:40:25;13:32:27;-339.3646,-1419.591,-1419.591;True,Sports,BUFFALO02,1,520512,1;;;
Franklin;17:40:25;13:32:27;-340.1803,-1419.719,-1419.719;True,Sports,BUFFALO02,1,087644,0;;;
Franklin;17:40:26;13:32:28;-340.7917,-1419.745,-1419.745;True,Sports,BUFFALO02,0,8173274,0;;;
Franklin;17:40:26;13:32:28;-340.9261,-1419.75,-1419.75;True,Sports,BUFFALO02,0,003795869,0;;;
Franklin;17:40:27;13:32:29;-341.0692,-1419.757,-1419.757;True,Sports,BUFFALO02,0,005761275,0;;;
Franklin;17:40:27;13:32:29;-341.0684,-1419.757,-1419.757;True,Sports,BUFFALO02,0,0;;;
Franklin;17:40:28;13:32:30;-341.0684,-1419.757,-1419.757;True,Sports,BUFFALO02,0,0;;;
Franklin;17:40:28;13:32:30;-341.0684,-1419.757,-1419.757;True,Sports,BUFFALO02,0,0;;;
Franklin;17:40:29;13:32:31;-341.0684,-1419.757,-1419.757;True,Sports,BUFFALO02,0,0;;;
Franklin;17:40:29;13:32:31;-341.0684,-1419.757,-1419.757;True,Sports,BUFFALO02,0,0;;;
Franklin;17:40:30;13:32:32;-341.0684,-1419.757,-1419.757;True,Sports,BUFFALO02,0,0;;;
Franklin;17:40:30;13:32:32;-341.0684,-1419.757,-1419.757;True,Sports,BUFFALO02,0,0;;;
Franklin;17:40:31;13:32:33;-341.0684,-1419.757,-1419.757;True,Sports,BUFFALO02,0,0;;;
Franklin;17:40:32;13:32:33;-341.0684,-1419.757,-1419.757;True,Sports,BUFFALO02,0,0;;;
Franklin;17:40:32;13:32:34;-341.0684,-1419.757,-1419.757;True,Sports,BUFFALO02,0,0;;;
Franklin;17:40:33;13:32:34;-341.0684,-1419.757,-1419.757;True,Sports,BUFFALO02,0,0;;;
Franklin;17:40:33;13:32:35;-341.0684,-1419.757,-1419.757;True,Sports,BUFFALO02,0,0;;;
Franklin;17:40:34;13:32:35;-341.0684,-1419.757,-1419.757;True,Sports,BUFFALO02,0,0;;;
Franklin;17:40:34;13:32:36;-341.0684,-1419.757,-1419.757;True,Sports,BUFFALO02,0,0;;;
Franklin;17:40:35;13:32:36;-341.0684,-1419.757,-1419.757;True,Sports,BUFFALO02,0,0;;;
Franklin;17:40:35;13:32:37;-341.0684,-1419.757,-1419.757;True,Sports,BUFFALO02,0,0;;;
Franklin;17:40:36;13:32:38;-341.0684,-1419.757,-1419.757;True,Sports,BUFFALO02,0,0;;;
Franklin;17:40:36;13:32:38;-341.0684,-1419.757,-1419.757;True,Sports,BUFFALO02,0,0;;;
Franklin;17:40:37;13:32:39;-341.0684,-1419.757,-1419.757;True,Sports,BUFFALO02,0,0;;;
Franklin;17:40:37;13:32:39;-341.1326,-1419.76,-1419.76;True,Sports,BUFFALO02,0,7570008,1;;;
Franklin;17:40:38;13:32:40;-342.3976,-1419.798,-1419.798;True,Sports,BUFFALO02,4,411488,1;;;
Franklin;17:40:38;13:32:40;-346.2573,-1419.918,-1419.918;True,Sports,BUFFALO02,10,90123,1;;;
Franklin;17:40:39;13:32:41;-352.1079,-1420.057,-1420.057;True,Sports,BUFFALO02,10,64545,0;;;
Franklin;17:40:39;13:32:41;-357.218,-1420.144,-1420.144;True,Sports,BUFFALO02,9,943866,1;;;
Franklin;17:40:40;13:32:42;-362.5052,-1420.202,-1420.202;True,Sports,BUFFALO02,10,98438,1;;;
Franklin;17:40:40;13:32:42;-367.9392,-1420.232,-1420.232;True,Sports,BUFFALO02,9,550457,0;;;
Franklin;17:40:41;13:32:43;-372.8347,-1419.546,-1419.546;True,Sports,BUFFALO02,8,829568,0;;;
Franklin;17:40:41;13:32:43;-377.2728,-1418.983,-1418.983;True,Sports,BUFFALO02,8,10676,1;;;
Franklin;17:40:42;13:32:44;-382.5069,-1418.502,-1418.502;True,Sports,BUFFALO02,10,42042,0;;;
Franklin;17:40:42;13:32:44;-386.8763,-1418.068,-1418.068;True,Sports,BUFFALO02,7,345686,0;;;
Franklin;17:40:43;13:32:45;-390.1288,-1417.703,-1417.703;True,Sports,BUFFALO02,5,079724,0;;;
Franklin;17:40:43;13:32:45;-392.1336,-1418.012,-1418.012;True,Sports,BUFFALO02,3,922051,1;;;
Franklin;17:40:44;13:32:46;-395.4281,-1418.897,-1418.897;True,Sports,BUFFALO02,8,831697,1;;;
Franklin;17:40:45;13:32:46;-401.0741,-1419.084,-1419.084;True,Sports,BUFFALO02,11,25011,0;;;
Franklin;17:40:45;13:32:47;-407.5959,-1418.292,-1418.292;True,Sports,BUFFALO02,13,99756,1;;;
Franklin;17:40:46;13:32:47;-415.5877,-1417.12,-1417.12;True,Sports,BUFFALO02,16,67259,1;;;
Franklin;17:40:46;13:32:48;-424.8089,-1415.211,-1415.211;True,Sports,BUFFALO02,19,33966,1;;;
Franklin;17:40:47;13:32:48;-435.5065,-1413.527,-1413.527;True,Sports,BUFFALO02,22,35576,1;;;
Franklin;17:40:47;13:32:49;-447.7419,-1412.009,-1412.009;True,Sports,BUFFALO02,23,24203,0;;;
Franklin;17:40:48;13:32:50;-458.9832,-1409.823,-1409.823;True,Sports,BUFFALO02,21,24257,0;;;
Franklin;17:40:48;13:32:50;-469.4523,-1406.804,-1406.804;True,Sports,BUFFALO02,20,36586,0;;;
Franklin;17:40:49;13:32:51;-478.62,-1402.758,-1402.758;True,Sports,BUFFALO02,18,40154,0;;;
Franklin;17:40:49;13:32:51;-486.8036,-1398.867,-1398.867;True,Sports,BUFFALO02,16,32703,0;;;
Franklin;17:40:50;13:32:52;-493.0765,-1394.51,-1394.51;True,Sports,BUFFALO02,11,50364,0;;;
Franklin;17:40:50;13:32:52;-497.235,-1390.375,-1390.375;True,Sports,BUFFALO02,11,60084,0;;;
Franklin;17:40:51;13:32:53;-501.3212,-1385.593,-1385.593;True,Sports,BUFFALO02,13,32367,1;;;
Franklin;17:40:51;13:32:53;-506.077,-1379.101,-1379.101;True,Sports,BUFFALO02,17,20205,1;;;
Franklin;17:40:52;13:32:54;-511.0763,-1370.894,-1370.894;True,Sports,BUFFALO02,20,06051,1;;;
Franklin;17:40:52;13:32:54;-514.5441,-1361.034,-1361.034;True,Sports,BUFFALO02,17,77264,0;;;
Franklin;17:40:53;13:32:55;-515.8804,-1354.809,-1354.809;True,Sports,BUFFALO02,8,326373,0;;;
Franklin;17:40:53;13:32:55;-515.7484,-1349.89,-1349.89;True,Sports,BUFFALO02,11,78674,1;;;
Franklin;17:40:54;13:32:56;-515.2716,-1343.842,-1343.842;True,Sports,BUFFALO02,12,56821,1;;;
Franklin;17:40:54;13:32:56;-514.5773,-1337.702,-1337.702;True,Sports,BUFFALO02,10,85467,0;;;
Franklin;17:40:55;13:32:57;-512.9329,-1331.862,-1331.862;True,Sports,BUFFALO02,13,21387,1;;;
Franklin;17:40:55;13:32:57;-510.5329,-1325.203,-1325.203;True,Sports,BUFFALO02,13,24843,0;;;
Franklin;17:40:56;13:32:58;-507.8868,-1319.641,-1319.641;True,Sports,BUFFALO02,10,28392,0;;;
Franklin;17:40:56;13:32:58;-505.5458,-1314.917,-1314.917;True,Sports,BUFFALO02,11,61331,1;;;
Franklin;17:40:57;13:32:59;-503.1085,-1309.61,-1309.61;True,Sports,BUFFALO02,10,33938,0;;;
Franklin;17:40:58;13:32:59;-501.0263,-1304.73,-1304.73;True,Sports,BUFFALO02,11,38111,1;;;
Franklin;17:40:58;13:33:00;-498.3459,-1299.445,-1299.445;True,Sports,BUFFALO02,10,64911,0;;;
Franklin;17:40:59;13:33:00;-496.826,-1294.569,-1294.569;True,Sports,BUFFALO02,10,42154,1;;;
Franklin;17:40:59;13:33:01;-494.5837,-1289.124,-1289.124;True,Sports,BUFFALO02,11,66283,1;;;
Franklin;17:41:00;13:33:01;-492.0969,-1282.748,-1282.748;True,Sports,BUFFALO02,14,56964,1;;;
Franklin;17:41:00;13:33:02;-488.7787,-1275.335,-1275.335;True,Sports,BUFFALO02,15,19619,0;;;
Franklin;17:41:01;13:33:03;-486.494,-1269.344,-1269.344;True,Sports,BUFFALO02,10,88105,0;;;
Franklin;17:41:01;13:33:03;-484.5278,-1263.843,-1263.843;True,Sports,BUFFALO02,11,48147,1;;;
Franklin;17:41:02;13:33:04;-482.3909,-1257.909,-1257.909;True,Sports,BUFFALO02,12,29475,1;;;
Franklin;17:41:02;13:33:04;-479.9128,-1251.102,-1251.102;True,Sports,BUFFALO02,14,93835,0;;;
Franklin;17:41:03;13:33:05;-477.665,-1244.987,-1244.987;True,Sports,BUFFALO02,10,5743,0;;;
Franklin;17:41:03;13:33:05;-475.6833,-1239.447,-1239.447;True,Sports,BUFFALO02,11,30565,0;;;
Franklin;17:41:04;13:33:06;-474.8453,-1234.101,-1234.101;True,Sports,BUFFALO02,9,54456,0;;;
Franklin;17:41:04;13:33:06;-474.7204,-1228.737,-1228.737;True,Sports,BUFFALO02,10,92708,0;;;
Franklin;17:41:05;13:33:07;-474.1775,-1223.016,-1223.016;True,Sports,BUFFALO02,11,69489,0;;;
Franklin;17:41:05;13:33:07;-474.6027,-1217.34,-1217.34;True,Sports,BUFFALO02,10,35625,0;;;
Franklin;17:41:06;13:33:08;-475.3651,-1212.401,-1212.401;True,Sports,BUFFALO02,9,387802,1;;;
Franklin;17:41:06;13:33:08;-477.3411,-1207.665,-1207.665;True,Sports,BUFFALO02,10,97986,1;;;
Franklin;17:41:07;13:33:09;-481.1057,-1203.039,-1203.039;True,Sports,BUFFALO02,10,3341,0;;;
Franklin;17:41:07;13:33:09;-483.0962,-1198.13,-1198.13;True,Sports,BUFFALO02,11,56262,1;;;
Franklin;17:41:08;13:33:10;-485.1477,-1192.369,-1192.369;True,Sports,BUFFALO02,12,53091,1;;;
Franklin;17:41:08;13:33:10;-487.8417,-1186.886,-1186.886;True,Sports,BUFFALO02,11,39407,1;;;
Franklin;17:41:09;13:33:11;-491.0502,-1181.852,-1181.852;True,Sports,BUFFALO02,10,899,0;;;
Franklin;17:41:10;13:33:11;-494.3343,-1177.322,-1177.322;True,Sports,BUFFALO02,10,64549,0;;;
Franklin;17:41:10;13:33:12;-497.7924,-1172.587,-1172.587;True,Sports,BUFFALO02,12,49517,1;;;
Franklin;17:41:11;13:33:12;-501.567,-1166.945,-1166.945;True,Sports,BUFFALO02,12,39798,0;;;
Franklin;17:41:11;13:33:13;-504.5268,-1161.738,-1161.738;True,Sports,BUFFALO02,10,74202,0;;;
Franklin;17:41:12;13:33:13;-507.0371,-1157.222,-1157.222;True,Sports,BUFFALO02,9,216537,0;;;
Franklin;17:41:12;13:33:14;-509.3993,-1152.759,-1152.759;True,Sports,BUFFALO02,11,63287,1;;;
Franklin;17:41:13;13:33:15;-511.699,-1147.059,-1147.059;True,Sports,BUFFALO02,12,3776,1;;;
Franklin;17:41:13;13:33:15;-514.3451,-1141.766,-1141.766;True,Sports,BUFFALO02,10,34579,0;;;
